  0%|          | 0/5000 [00:00<?, ?it/s][WARNING|logging.py:328] 2025-08-29 08:01:35,710 >> `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 0.3115, 'grad_norm': 1.8098933696746826, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.1797, 'grad_norm': 1.2356065511703491, 'learning_rate': 8.652003698363724e-06, 'epoch': 0.32}
{'loss': 0.1747, 'grad_norm': 1.536176085472107, 'learning_rate': 8.649618623003509e-06, 'epoch': 0.32}
{'loss': 0.172, 'grad_norm': 1.1960053443908691, 'learning_rate': 8.647231768863513e-06, 'epoch': 0.32}
{'loss': 0.1836, 'grad_norm': 1.4346542358398438, 'learning_rate': 8.644843137107058e-06, 'epoch': 0.32}
{'loss': 0.1798, 'grad_norm': 1.6889972686767578, 'learning_rate': 8.642452728898339e-06, 'epoch': 0.32}
{'loss': 0.164, 'grad_norm': 1.3757621049880981, 'learning_rate': 8.640060545402407e-06, 'epoch': 0.32}
{'loss': 0.1632, 'grad_norm': 1.1628705263137817, 'learning_rate': 8.637666587785185e-06, 'epoch': 0.32}
{'loss': 0.1725, 'grad_norm': 1.552355170249939, 'learning_rate': 8.63527085721346e-06, 'epoch': 0.32}
{'loss': 0.1836, 'grad_norm': 1.6265994310379028, 'learning_rate': 8.632873354854881e-06, 'epoch': 0.32}
{'loss': 0.1675, 'grad_norm': 1.6876381635665894, 'learning_rate': 8.630474081877959e-06, 'epoch': 0.32}
{'loss': 0.1633, 'grad_norm': 1.2224617004394531, 'learning_rate': 8.628073039452076e-06, 'epoch': 0.32}
{'loss': 0.2188, 'grad_norm': 1.6030452251434326, 'learning_rate': 8.625670228747467e-06, 'epoch': 0.32}
{'loss': 0.1965, 'grad_norm': 2.3668062686920166, 'learning_rate': 8.623265650935233e-06, 'epoch': 0.32}
{'loss': 0.1871, 'grad_norm': 1.7588820457458496, 'learning_rate': 8.620859307187339e-06, 'epoch': 0.32}
{'loss': 0.1653, 'grad_norm': 1.2694464921951294, 'learning_rate': 8.618451198676602e-06, 'epoch': 0.32}
{'loss': 0.1779, 'grad_norm': 1.3978774547576904, 'learning_rate': 8.616041326576711e-06, 'epoch': 0.32}
{'loss': 0.2026, 'grad_norm': 2.2468841075897217, 'learning_rate': 8.613629692062204e-06, 'epoch': 0.32}
{'loss': 0.1673, 'grad_norm': 1.5631816387176514, 'learning_rate': 8.611216296308485e-06, 'epoch': 0.32}
{'loss': 0.2024, 'grad_norm': 2.2486908435821533, 'learning_rate': 8.608801140491811e-06, 'epoch': 0.32}
{'loss': 0.1687, 'grad_norm': 1.3639090061187744, 'learning_rate': 8.606384225789304e-06, 'epoch': 0.32}
{'loss': 0.1758, 'grad_norm': 1.4237059354782104, 'learning_rate': 8.603965553378934e-06, 'epoch': 0.32}
{'loss': 0.1977, 'grad_norm': 2.855508804321289, 'learning_rate': 8.601545124439535e-06, 'epoch': 0.32}
{'loss': 0.2454, 'grad_norm': 4.2133636474609375, 'learning_rate': 8.599122940150795e-06, 'epoch': 0.32}
{'loss': 0.1959, 'grad_norm': 2.717191696166992, 'learning_rate': 8.596699001693257e-06, 'epoch': 0.32}
{'loss': 0.2007, 'grad_norm': 2.5535004138946533, 'learning_rate': 8.594273310248317e-06, 'epoch': 0.32}
{'loss': 0.171, 'grad_norm': 1.3181486129760742, 'learning_rate': 8.591845866998231e-06, 'epoch': 0.32}
{'loss': 0.1659, 'grad_norm': 1.4815623760223389, 'learning_rate': 8.589416673126104e-06, 'epoch': 0.32}
{'loss': 0.1592, 'grad_norm': 1.8088802099227905, 'learning_rate': 8.586985729815895e-06, 'epoch': 0.32}
{'loss': 0.1833, 'grad_norm': 1.4850581884384155, 'learning_rate': 8.584553038252415e-06, 'epoch': 0.32}
{'loss': 0.1684, 'grad_norm': 1.3554880619049072, 'learning_rate': 8.58211859962133e-06, 'epoch': 0.32}
{'loss': 0.2201, 'grad_norm': 3.0767297744750977, 'learning_rate': 8.579682415109156e-06, 'epoch': 0.32}
{'loss': 0.1601, 'grad_norm': 1.441624641418457, 'learning_rate': 8.57724448590326e-06, 'epoch': 0.32}
{'loss': 0.2021, 'grad_norm': 2.149644374847412, 'learning_rate': 8.574804813191859e-06, 'epoch': 0.32}
{'loss': 0.1904, 'grad_norm': 1.9820964336395264, 'learning_rate': 8.572363398164017e-06, 'epoch': 0.32}
{'loss': 0.1938, 'grad_norm': 1.8949611186981201, 'learning_rate': 8.569920242009655e-06, 'epoch': 0.32}
{'loss': 0.1758, 'grad_norm': 1.5575898885726929, 'learning_rate': 8.567475345919532e-06, 'epoch': 0.32}
{'loss': 0.1641, 'grad_norm': 1.6696358919143677, 'learning_rate': 8.565028711085266e-06, 'epoch': 0.32}
{'loss': 0.1714, 'grad_norm': 1.6339044570922852, 'learning_rate': 8.562580338699313e-06, 'epoch': 0.32}
{'loss': 0.1867, 'grad_norm': 1.239867091178894, 'learning_rate': 8.560130229954985e-06, 'epoch': 0.32}
{'loss': 0.1708, 'grad_norm': 1.4400277137756348, 'learning_rate': 8.557678386046429e-06, 'epoch': 0.32}
{'loss': 0.1814, 'grad_norm': 1.5224673748016357, 'learning_rate': 8.555224808168644e-06, 'epoch': 0.32}
{'loss': 0.1655, 'grad_norm': 1.3201476335525513, 'learning_rate': 8.55276949751748e-06, 'epoch': 0.32}
{'loss': 0.1733, 'grad_norm': 1.360386848449707, 'learning_rate': 8.550312455289624e-06, 'epoch': 0.32}
{'loss': 0.1888, 'grad_norm': 1.7897099256515503, 'learning_rate': 8.547853682682605e-06, 'epoch': 0.33}
{'loss': 0.1594, 'grad_norm': 1.4604487419128418, 'learning_rate': 8.545393180894801e-06, 'epoch': 0.33}
{'loss': 0.1731, 'grad_norm': 1.2493987083435059, 'learning_rate': 8.542930951125432e-06, 'epoch': 0.33}
{'loss': 0.1791, 'grad_norm': 1.5847729444503784, 'learning_rate': 8.540466994574556e-06, 'epoch': 0.33}
{'loss': 0.1752, 'grad_norm': 1.7575993537902832, 'learning_rate': 8.538001312443078e-06, 'epoch': 0.33}
{'loss': 0.1799, 'grad_norm': 1.601257562637329, 'learning_rate': 8.535533905932739e-06, 'epoch': 0.33}
{'loss': 0.1726, 'grad_norm': 1.3714019060134888, 'learning_rate': 8.533064776246126e-06, 'epoch': 0.33}
{'loss': 0.1576, 'grad_norm': 1.177307367324829, 'learning_rate': 8.530593924586659e-06, 'epoch': 0.33}
{'loss': 0.1737, 'grad_norm': 1.3886406421661377, 'learning_rate': 8.528121352158604e-06, 'epoch': 0.33}
{'loss': 0.1682, 'grad_norm': 1.7992223501205444, 'learning_rate': 8.525647060167063e-06, 'epoch': 0.33}
{'loss': 0.1737, 'grad_norm': 1.5029581785202026, 'learning_rate': 8.523171049817974e-06, 'epoch': 0.33}
{'loss': 0.1751, 'grad_norm': 1.520882248878479, 'learning_rate': 8.520693322318116e-06, 'epoch': 0.33}
{'loss': 0.1663, 'grad_norm': 1.173349142074585, 'learning_rate': 8.518213878875103e-06, 'epoch': 0.33}
{'loss': 0.1706, 'grad_norm': 1.7298094034194946, 'learning_rate': 8.515732720697383e-06, 'epoch': 0.33}
{'loss': 0.1843, 'grad_norm': 1.7661787271499634, 'learning_rate': 8.513249848994248e-06, 'epoch': 0.33}
{'loss': 0.1885, 'grad_norm': 3.616912364959717, 'learning_rate': 8.510765264975813e-06, 'epoch': 0.33}
{'loss': 0.1771, 'grad_norm': 1.2709228992462158, 'learning_rate': 8.508278969853037e-06, 'epoch': 0.33}
{'loss': 0.1559, 'grad_norm': 1.0919837951660156, 'learning_rate': 8.505790964837712e-06, 'epoch': 0.33}
{'loss': 0.2127, 'grad_norm': 1.8529720306396484, 'learning_rate': 8.50330125114246e-06, 'epoch': 0.33}
{'loss': 0.1766, 'grad_norm': 1.3841140270233154, 'learning_rate': 8.500809829980734e-06, 'epoch': 0.33}
{'loss': 0.1858, 'grad_norm': 1.599988579750061, 'learning_rate': 8.498316702566828e-06, 'epoch': 0.33}
{'loss': 0.1896, 'grad_norm': 1.6715753078460693, 'learning_rate': 8.495821870115857e-06, 'epoch': 0.33}
{'loss': 0.1851, 'grad_norm': 1.7397550344467163, 'learning_rate': 8.493325333843776e-06, 'epoch': 0.33}
{'loss': 0.176, 'grad_norm': 1.7620890140533447, 'learning_rate': 8.490827094967364e-06, 'epoch': 0.33}
{'loss': 0.168, 'grad_norm': 1.2713221311569214, 'learning_rate': 8.488327154704232e-06, 'epoch': 0.33}
{'loss': 0.2531, 'grad_norm': 3.5622522830963135, 'learning_rate': 8.485825514272824e-06, 'epoch': 0.33}
{'loss': 0.1951, 'grad_norm': 1.8975938558578491, 'learning_rate': 8.483322174892404e-06, 'epoch': 0.33}
{'loss': 0.1529, 'grad_norm': 1.2360849380493164, 'learning_rate': 8.480817137783073e-06, 'epoch': 0.33}
{'loss': 0.1589, 'grad_norm': 1.4012892246246338, 'learning_rate': 8.478310404165756e-06, 'epoch': 0.33}
{'loss': 0.1894, 'grad_norm': 1.702588677406311, 'learning_rate': 8.4758019752622e-06, 'epoch': 0.33}
{'loss': 0.172, 'grad_norm': 1.2602347135543823, 'learning_rate': 8.473291852294986e-06, 'epoch': 0.33}
{'loss': 0.1786, 'grad_norm': 1.4813461303710938, 'learning_rate': 8.47078003648752e-06, 'epoch': 0.33}
{'loss': 0.1743, 'grad_norm': 1.5527081489562988, 'learning_rate': 8.468266529064025e-06, 'epoch': 0.33}
{'loss': 0.1643, 'grad_norm': 1.1980650424957275, 'learning_rate': 8.465751331249558e-06, 'epoch': 0.33}
{'loss': 0.1872, 'grad_norm': 1.8946226835250854, 'learning_rate': 8.463234444269994e-06, 'epoch': 0.33}
{'loss': 0.1591, 'grad_norm': 1.3650494813919067, 'learning_rate': 8.460715869352035e-06, 'epoch': 0.33}
{'loss': 0.1725, 'grad_norm': 1.2830417156219482, 'learning_rate': 8.458195607723201e-06, 'epoch': 0.33}
{'loss': 0.1798, 'grad_norm': 2.1016104221343994, 'learning_rate': 8.45567366061184e-06, 'epoch': 0.33}
{'loss': 0.1853, 'grad_norm': 2.4087748527526855, 'learning_rate': 8.453150029247115e-06, 'epoch': 0.33}
{'loss': 0.172, 'grad_norm': 1.4929121732711792, 'learning_rate': 8.450624714859016e-06, 'epoch': 0.33}
{'loss': 0.1581, 'grad_norm': 1.3458245992660522, 'learning_rate': 8.44809771867835e-06, 'epoch': 0.33}
{'loss': 0.1846, 'grad_norm': 1.4826897382736206, 'learning_rate': 8.445569041936743e-06, 'epoch': 0.33}
{'loss': 0.1634, 'grad_norm': 1.243712306022644, 'learning_rate': 8.443038685866643e-06, 'epoch': 0.33}
{'loss': 0.1603, 'grad_norm': 1.4463378190994263, 'learning_rate': 8.440506651701315e-06, 'epoch': 0.33}
{'loss': 0.1675, 'grad_norm': 1.5044126510620117, 'learning_rate': 8.437972940674838e-06, 'epoch': 0.33}
{'loss': 0.1757, 'grad_norm': 1.6916264295578003, 'learning_rate': 8.435437554022116e-06, 'epoch': 0.33}
{'loss': 0.1973, 'grad_norm': 1.9383924007415771, 'learning_rate': 8.432900492978864e-06, 'epoch': 0.33}
{'loss': 0.1682, 'grad_norm': 1.3676644563674927, 'learning_rate': 8.430361758781616e-06, 'epoch': 0.33}
{'loss': 0.1618, 'grad_norm': 1.2947509288787842, 'learning_rate': 8.427821352667719e-06, 'epoch': 0.33}
{'loss': 0.1766, 'grad_norm': 1.5657519102096558, 'learning_rate': 8.425279275875336e-06, 'epoch': 0.33}
{'loss': 0.1618, 'grad_norm': 1.2727047204971313, 'learning_rate': 8.422735529643445e-06, 'epoch': 0.34}
{'loss': 0.1637, 'grad_norm': 1.4127757549285889, 'learning_rate': 8.420190115211835e-06, 'epoch': 0.34}
{'loss': 0.1865, 'grad_norm': 1.51839017868042, 'learning_rate': 8.417643033821114e-06, 'epoch': 0.34}
{'loss': 0.161, 'grad_norm': 1.5053461790084839, 'learning_rate': 8.415094286712694e-06, 'epoch': 0.34}
{'loss': 0.1669, 'grad_norm': 1.372732400894165, 'learning_rate': 8.412543875128809e-06, 'epoch': 0.34}
{'loss': 0.1806, 'grad_norm': 1.3816732168197632, 'learning_rate': 8.409991800312493e-06, 'epoch': 0.34}
{'loss': 0.2338, 'grad_norm': 11.641585350036621, 'learning_rate': 8.4074380635076e-06, 'epoch': 0.34}
{'loss': 0.1728, 'grad_norm': 5.86411714553833, 'learning_rate': 8.404882665958788e-06, 'epoch': 0.34}
{'loss': 0.1803, 'grad_norm': 1.7390202283859253, 'learning_rate': 8.402325608911527e-06, 'epoch': 0.34}
{'loss': 0.1743, 'grad_norm': 1.1802765130996704, 'learning_rate': 8.399766893612096e-06, 'epoch': 0.34}
{'loss': 0.2241, 'grad_norm': 3.2285001277923584, 'learning_rate': 8.397206521307584e-06, 'epoch': 0.34}
{'loss': 0.1592, 'grad_norm': 1.664373517036438, 'learning_rate': 8.394644493245882e-06, 'epoch': 0.34}
{'loss': 0.1763, 'grad_norm': 1.508555293083191, 'learning_rate': 8.392080810675692e-06, 'epoch': 0.34}
{'loss': 0.1692, 'grad_norm': 1.4050352573394775, 'learning_rate': 8.389515474846522e-06, 'epoch': 0.34}
{'loss': 0.1696, 'grad_norm': 1.5334566831588745, 'learning_rate': 8.386948487008687e-06, 'epoch': 0.34}
{'loss': 0.1751, 'grad_norm': 3.0353853702545166, 'learning_rate': 8.384379848413304e-06, 'epoch': 0.34}
{'loss': 0.1874, 'grad_norm': 1.6455765962600708, 'learning_rate': 8.381809560312298e-06, 'epoch': 0.34}
{'loss': 0.1651, 'grad_norm': 1.2371491193771362, 'learning_rate': 8.379237623958393e-06, 'epoch': 0.34}
{'loss': 0.1586, 'grad_norm': 1.1864900588989258, 'learning_rate': 8.376664040605122e-06, 'epoch': 0.34}
{'loss': 0.1738, 'grad_norm': 2.1138391494750977, 'learning_rate': 8.374088811506819e-06, 'epoch': 0.34}
{'loss': 0.1942, 'grad_norm': 1.8932164907455444, 'learning_rate': 8.371511937918616e-06, 'epoch': 0.34}
{'loss': 0.1616, 'grad_norm': 1.7391557693481445, 'learning_rate': 8.368933421096454e-06, 'epoch': 0.34}
{'loss': 0.167, 'grad_norm': 1.5163744688034058, 'learning_rate': 8.366353262297069e-06, 'epoch': 0.34}
{'loss': 0.1669, 'grad_norm': 1.123992681503296, 'learning_rate': 8.363771462778e-06, 'epoch': 0.34}
{'loss': 0.161, 'grad_norm': 1.6088848114013672, 'learning_rate': 8.361188023797581e-06, 'epoch': 0.34}
{'loss': 0.1549, 'grad_norm': 1.155051350593567, 'learning_rate': 8.358602946614952e-06, 'epoch': 0.34}
{'loss': 0.175, 'grad_norm': 1.9976043701171875, 'learning_rate': 8.356016232490047e-06, 'epoch': 0.34}
{'loss': 0.1764, 'grad_norm': 1.8656198978424072, 'learning_rate': 8.353427882683601e-06, 'epoch': 0.34}
{'loss': 0.191, 'grad_norm': 1.7460882663726807, 'learning_rate': 8.350837898457142e-06, 'epoch': 0.34}
{'loss': 0.16, 'grad_norm': 1.3370003700256348, 'learning_rate': 8.348246281072998e-06, 'epoch': 0.34}
{'loss': 0.1755, 'grad_norm': 1.6318315267562866, 'learning_rate': 8.345653031794292e-06, 'epoch': 0.34}
{'loss': 0.1756, 'grad_norm': 1.3664534091949463, 'learning_rate': 8.343058151884942e-06, 'epoch': 0.34}
{'loss': 0.1804, 'grad_norm': 1.8007643222808838, 'learning_rate': 8.34046164260966e-06, 'epoch': 0.34}
{'loss': 0.1526, 'grad_norm': 2.706899642944336, 'learning_rate': 8.337863505233954e-06, 'epoch': 0.34}
{'loss': 0.1672, 'grad_norm': 1.5951261520385742, 'learning_rate': 8.335263741024123e-06, 'epoch': 0.34}
{'loss': 0.1639, 'grad_norm': 1.1473808288574219, 'learning_rate': 8.332662351247262e-06, 'epoch': 0.34}
{'loss': 0.1678, 'grad_norm': 1.6420546770095825, 'learning_rate': 8.33005933717126e-06, 'epoch': 0.34}
{'loss': 0.2602, 'grad_norm': 3.244246244430542, 'learning_rate': 8.327454700064788e-06, 'epoch': 0.34}
{'loss': 0.176, 'grad_norm': 1.2129656076431274, 'learning_rate': 8.324848441197317e-06, 'epoch': 0.34}
{'loss': 0.1764, 'grad_norm': 1.3474847078323364, 'learning_rate': 8.32224056183911e-06, 'epoch': 0.34}
{'loss': 0.1881, 'grad_norm': 1.4487924575805664, 'learning_rate': 8.319631063261209e-06, 'epoch': 0.34}
{'loss': 0.1666, 'grad_norm': 1.311558723449707, 'learning_rate': 8.317019946735456e-06, 'epoch': 0.34}
{'loss': 0.1811, 'grad_norm': 1.762949824333191, 'learning_rate': 8.314407213534477e-06, 'epoch': 0.34}
{'loss': 0.1699, 'grad_norm': 1.5869855880737305, 'learning_rate': 8.311792864931686e-06, 'epoch': 0.34}
{'loss': 0.2049, 'grad_norm': 2.6706702709198, 'learning_rate': 8.309176902201283e-06, 'epoch': 0.34}
{'loss': 0.1811, 'grad_norm': 1.7073841094970703, 'learning_rate': 8.30655932661826e-06, 'epoch': 0.34}
{'loss': 0.1679, 'grad_norm': 3.105849504470825, 'learning_rate': 8.303940139458389e-06, 'epoch': 0.34}
{'loss': 0.1847, 'grad_norm': 3.1320102214813232, 'learning_rate': 8.301319341998231e-06, 'epoch': 0.34}
{'loss': 0.1694, 'grad_norm': 1.4578577280044556, 'learning_rate': 8.298696935515132e-06, 'epoch': 0.34}
{'loss': 0.1545, 'grad_norm': 1.281522274017334, 'learning_rate': 8.296072921287217e-06, 'epoch': 0.34}
{'loss': 0.1718, 'grad_norm': 1.6377161741256714, 'learning_rate': 8.293447300593402e-06, 'epoch': 0.34}
{'loss': 0.2549, 'grad_norm': 2.961038112640381, 'learning_rate': 8.290820074713383e-06, 'epoch': 0.35}
{'loss': 0.1993, 'grad_norm': 1.9459452629089355, 'learning_rate': 8.288191244927637e-06, 'epoch': 0.35}
{'loss': 0.1697, 'grad_norm': 1.6465307474136353, 'learning_rate': 8.285560812517423e-06, 'epoch': 0.35}
{'loss': 0.1732, 'grad_norm': 1.9741485118865967, 'learning_rate': 8.282928778764783e-06, 'epoch': 0.35}
{'loss': 0.1875, 'grad_norm': 2.4032235145568848, 'learning_rate': 8.280295144952537e-06, 'epoch': 0.35}
{'loss': 0.1487, 'grad_norm': 1.029155969619751, 'learning_rate': 8.277659912364288e-06, 'epoch': 0.35}
{'loss': 0.1567, 'grad_norm': 1.145691990852356, 'learning_rate': 8.275023082284413e-06, 'epoch': 0.35}
{'loss': 0.1681, 'grad_norm': 1.6201711893081665, 'learning_rate': 8.272384655998075e-06, 'epoch': 0.35}
{'loss': 0.2096, 'grad_norm': 3.0847203731536865, 'learning_rate': 8.269744634791207e-06, 'epoch': 0.35}
{'loss': 0.191, 'grad_norm': 2.676666259765625, 'learning_rate': 8.267103019950529e-06, 'epoch': 0.35}
{'loss': 0.1694, 'grad_norm': 1.9519643783569336, 'learning_rate': 8.264459812763525e-06, 'epoch': 0.35}
{'loss': 0.1819, 'grad_norm': 1.5085561275482178, 'learning_rate': 8.261815014518465e-06, 'epoch': 0.35}
{'loss': 0.1712, 'grad_norm': 1.2248165607452393, 'learning_rate': 8.259168626504395e-06, 'epoch': 0.35}
{'loss': 0.157, 'grad_norm': 1.2523643970489502, 'learning_rate': 8.256520650011126e-06, 'epoch': 0.35}
{'loss': 0.1705, 'grad_norm': 1.3029481172561646, 'learning_rate': 8.253871086329255e-06, 'epoch': 0.35}
{'loss': 0.1679, 'grad_norm': 1.40204918384552, 'learning_rate': 8.251219936750145e-06, 'epoch': 0.35}
{'loss': 0.1657, 'grad_norm': 1.3044729232788086, 'learning_rate': 8.248567202565934e-06, 'epoch': 0.35}
{'loss': 0.1662, 'grad_norm': 1.9740849733352661, 'learning_rate': 8.24591288506953e-06, 'epoch': 0.35}
{'loss': 0.1772, 'grad_norm': 1.523808479309082, 'learning_rate': 8.243256985554622e-06, 'epoch': 0.35}
{'loss': 0.165, 'grad_norm': 1.568083643913269, 'learning_rate': 8.240599505315656e-06, 'epoch': 0.35}
{'loss': 0.1834, 'grad_norm': 1.4013640880584717, 'learning_rate': 8.237940445647858e-06, 'epoch': 0.35}
{'loss': 0.1721, 'grad_norm': 1.7981247901916504, 'learning_rate': 8.235279807847223e-06, 'epoch': 0.35}
{'loss': 0.179, 'grad_norm': 1.9648149013519287, 'learning_rate': 8.232617593210512e-06, 'epoch': 0.35}
{'loss': 0.1773, 'grad_norm': 1.55619215965271, 'learning_rate': 8.229953803035256e-06, 'epoch': 0.35}
{'loss': 0.1712, 'grad_norm': 1.3557624816894531, 'learning_rate': 8.227288438619754e-06, 'epoch': 0.35}
{'loss': 0.181, 'grad_norm': 1.6620763540267944, 'learning_rate': 8.224621501263073e-06, 'epoch': 0.35}
{'loss': 0.1718, 'grad_norm': 1.520354986190796, 'learning_rate': 8.221952992265046e-06, 'epoch': 0.35}
{'loss': 0.151, 'grad_norm': 2.3665246963500977, 'learning_rate': 8.21928291292627e-06, 'epoch': 0.35}
{'loss': 0.1606, 'grad_norm': 1.145056128501892, 'learning_rate': 8.21661126454811e-06, 'epoch': 0.35}
{'loss': 0.2152, 'grad_norm': 3.063641309738159, 'learning_rate': 8.213938048432697e-06, 'epoch': 0.35}
{'loss': 0.1675, 'grad_norm': 1.322632908821106, 'learning_rate': 8.211263265882923e-06, 'epoch': 0.35}
{'loss': 0.1681, 'grad_norm': 1.6451917886734009, 'learning_rate': 8.208586918202444e-06, 'epoch': 0.35}
{'loss': 0.1756, 'grad_norm': 1.5888121128082275, 'learning_rate': 8.205909006695679e-06, 'epoch': 0.35}
{'loss': 0.1675, 'grad_norm': 1.5441769361495972, 'learning_rate': 8.203229532667808e-06, 'epoch': 0.35}
{'loss': 0.1719, 'grad_norm': 1.6677603721618652, 'learning_rate': 8.200548497424779e-06, 'epoch': 0.35}
{'loss': 0.1689, 'grad_norm': 1.4000180959701538, 'learning_rate': 8.197865902273291e-06, 'epoch': 0.35}
{'loss': 0.181, 'grad_norm': 1.6714164018630981, 'learning_rate': 8.19518174852081e-06, 'epoch': 0.35}
{'loss': 0.1894, 'grad_norm': 2.3506124019622803, 'learning_rate': 8.192496037475562e-06, 'epoch': 0.35}
{'loss': 0.171, 'grad_norm': 1.5195976495742798, 'learning_rate': 8.189808770446528e-06, 'epoch': 0.35}
{'loss': 0.1719, 'grad_norm': 1.2473536729812622, 'learning_rate': 8.18711994874345e-06, 'epoch': 0.35}
{'loss': 0.1613, 'grad_norm': 1.1919211149215698, 'learning_rate': 8.184429573676825e-06, 'epoch': 0.35}
{'loss': 0.1678, 'grad_norm': 1.3961172103881836, 'learning_rate': 8.181737646557912e-06, 'epoch': 0.35}
{'loss': 0.1706, 'grad_norm': 1.3367265462875366, 'learning_rate': 8.179044168698722e-06, 'epoch': 0.35}
{'loss': 0.1853, 'grad_norm': 1.7118390798568726, 'learning_rate': 8.176349141412022e-06, 'epoch': 0.35}
{'loss': 0.171, 'grad_norm': 1.8719675540924072, 'learning_rate': 8.173652566011339e-06, 'epoch': 0.35}
{'loss': 0.1639, 'grad_norm': 1.1426750421524048, 'learning_rate': 8.170954443810949e-06, 'epoch': 0.35}
{'loss': 0.1901, 'grad_norm': 1.5942670106887817, 'learning_rate': 8.168254776125883e-06, 'epoch': 0.35}
{'loss': 0.1755, 'grad_norm': 1.3346269130706787, 'learning_rate': 8.165553564271928e-06, 'epoch': 0.35}
{'loss': 0.1509, 'grad_norm': 1.3007444143295288, 'learning_rate': 8.162850809565623e-06, 'epoch': 0.35}
{'loss': 0.1785, 'grad_norm': 1.447022795677185, 'learning_rate': 8.160146513324256e-06, 'epoch': 0.35}
{'loss': 0.1562, 'grad_norm': 1.188656210899353, 'learning_rate': 8.157440676865866e-06, 'epoch': 0.36}
{'loss': 0.1791, 'grad_norm': 1.9676021337509155, 'learning_rate': 8.154733301509249e-06, 'epoch': 0.36}
{'loss': 0.2383, 'grad_norm': 3.3530030250549316, 'learning_rate': 8.152024388573945e-06, 'epoch': 0.36}
{'loss': 0.3296, 'grad_norm': 5.707704544067383, 'learning_rate': 8.149313939380244e-06, 'epoch': 0.36}
{'loss': 0.1693, 'grad_norm': 1.4494606256484985, 'learning_rate': 8.146601955249187e-06, 'epoch': 0.36}
{'loss': 0.1782, 'grad_norm': 1.6796469688415527, 'learning_rate': 8.143888437502565e-06, 'epoch': 0.36}
{'loss': 0.1673, 'grad_norm': 1.5047550201416016, 'learning_rate': 8.141173387462908e-06, 'epoch': 0.36}
{'loss': 0.1635, 'grad_norm': 1.331300139427185, 'learning_rate': 8.138456806453503e-06, 'epoch': 0.36}
{'loss': 0.1911, 'grad_norm': 2.069622755050659, 'learning_rate': 8.135738695798377e-06, 'epoch': 0.36}
{'loss': 0.172, 'grad_norm': 1.3140060901641846, 'learning_rate': 8.133019056822303e-06, 'epoch': 0.36}
